id,track names,artists name,artists id,track acousticness,track danceability,track duration_ms,track energy,track instrumentalness,track key,track liveness,track loudness,track mode,track speechiness,track time_signature,track valence,genres
6tunhVGD8C05MZNjSVIsjw,It Never Rains in Southern California,Albert Hammond,34E3csCxpXunPGEkOVVX2g,0.124,0.626,233507,0.565,0.0,9,0.0811,-10.027,1,0.0271,4,0.924,soft rock
5ihS6UUlyQAfmp48eSkxuQ,Landslide,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,0.883,0.414,199493,0.161,0.000223,7,0.117,-22.32,0,0.0318,4,0.423,yacht rock
5pkd9ib1RgbkAd1R9bIOCa,Cracklin' Rosie - Single Version,Neil Diamond,7mEIug7XUlQHikrFxjTWes,0.319,0.562,179933,0.503,0.0,1,0.163,-14.836,1,0.0335,4,0.846,yacht rock
2ozTcQyZQmm9tSmc4VZfwU,Laughter In The Rain,Neil Sedaka,5N6GwJzOcOY5kv8p0NjhYL,0.348,0.495,170067,0.613,0.0058,5,0.0406,-9.463,1,0.0239,4,0.924,soft rock
6iXQrhhgBisdfvS34EMTZ3,Mandy,Barry Manilow,3alW3LYQS8K29z8C8NSLIX,0.418,0.308,213333,0.464,2.49e-06,10,0.143,-9.032,1,0.0279,4,0.318,yacht rock
3TQOqBFEKUEab8CO1pi5A8,Afternoon Delight,Starland Vocal Band,66QeIFuFJDNCImNHlFzrY1,0.529,0.491,193040,0.439,0.0,5,0.102,-11.67,1,0.0301,4,0.808,soft rock
3M8FzayQWtkvOhqMn2V4T2,Lean on Me,Bill Withers,1ThoqLcyIYvZn7iWbj8fsj,0.782,0.619,258835,0.22,1.19e-05,0,0.124,-13.843,1,0.0667,4,0.423,soul
4nXkbcTj3nyww1cHkw5RAP,Long Train Runnin',The Doobie Brothers,39T6qqI0jDtSWWioX8eGJz,0.0916,0.575,207267,0.912,0.00211,7,0.0562,-7.275,0,0.0393,4,0.843,yacht rock
0HOrDVS349XFcpCYsO2hAP,You Ain't Seen Nothing Yet,Bachman-Turner Overdrive,5q4AzEtCoYJyXjMMoEkSU5,0.000146,0.475,234867,0.439,0.000277,11,0.223,-15.039,0,0.0427,4,0.76,symphonic rock
4IU1RL4BKvFyXtbTwaHAvW,Ventura Highway,America,35U9lQaRWSQISxQAB94Meo,0.223,0.673,211387,0.581,0.000206,2,0.063,-10.205,1,0.029,4,0.818,soft rock
3Bh6uInhcVBVvLraGZdkKD,Who'll Stop The Rain,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,0.0424,0.598,147493,0.797,0.000407,7,0.0717,-6.793,1,0.0332,4,0.622,swamp rock
6hTcuIQa0sxrrByu9wTD7s,Born to Run,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,0.00501,0.27,269920,0.944,2.05e-05,4,0.116,-4.199,1,0.0975,4,0.606,singer-songwriter
4wOKTOwGVrie2GIbCMEe7U,I Am...I Said - Single Version,Neil Diamond,7mEIug7XUlQHikrFxjTWes,0.141,0.246,213200,0.375,4.97e-06,10,0.109,-14.409,1,0.0272,4,0.511,yacht rock
1Ryxsiacu8pUXIMCVnIQ8J,Still The Same,Bob Seger,485uL27bPomh29R4JmQehQ,0.405,0.709,203547,0.767,0.000172,0,0.0592,-6.732,1,0.0283,4,0.557,soft rock
714hERk9U1W8FMYkoC83CO,You Sexy Thing,Hot Chocolate,72VzFto8DYvKHocaHYNWSi,0.522,0.791,244920,0.734,0.00165,5,0.167,-5.464,1,0.0629,4,0.962,soft rock
3FGcQkWQlkeB82RdZwlw8V,Kiss You All Over,Exile,2enKa9Yqr6PZy3xGlxQEu7,0.253,0.741,214400,0.267,0.000447,0,0.0987,-17.204,1,0.0285,4,0.497,yacht rock
76TZCvJ8GitQ2FA1q5dKu0,The Boxer,Simon & Garfunkel,70cRZdQywnSFp9pnc2WTCE,0.702,0.439,308520,0.488,0.000339,11,0.16,-14.464,1,0.0615,4,0.629,rock
6k5QsifpMWtY5ilnzBZ0u4,He Ain't Heavy He's My Brother - 1998 Remaster,The Hollies,6waa8mKu91GjzD4NlONlNJ,0.46,0.304,262267,0.421,4.03e-05,7,0.163,-7.769,1,0.0293,4,0.216,soft rock
2kkvB3RNRzwjFdGhaUA0tz,Layla,Derek & The Dominos,2rc78XDH9zuJP6bm78lU8Z,0.577,0.404,423840,0.902,0.297,1,0.287,-3.88,1,0.0665,4,0.497,soft rock
0d8U9eJajtUmiJVXbIO624,Don't It Make My Brown Eyes Blue,Crystal Gayle,6OheJTrDFGiyZ67F1BBLhc,0.714,0.675,157933,0.49,0.000313,6,0.113,-7.818,1,0.0395,4,0.353,mellow gold
49RUdNvwSiUTC8fBh4KKoC,Nobody Does It Better,Carly Simon,4FtSnMlCVxCswABUmdhwpm,0.703,0.368,212667,0.403,7.66e-06,10,0.202,-12.699,1,0.0288,4,0.338,soft rock
4BM8yJ0PzBi2ZewpMTOxtx,Fernando,ABBA,0LcJLqbBmaGUft1e9Mm8HV,0.627,0.354,252960,0.535,2.9e-06,9,0.0808,-8.876,1,0.0303,4,0.434,swedish pop
1k1Bqnv2R0uJXQN4u6LKYt,Ain't No Sunshine,Bill Withers,1ThoqLcyIYvZn7iWbj8fsj,0.457,0.479,125093,0.416,1.72e-05,4,0.118,-11.451,0,0.124,4,0.514,soul
0z1MCtPlHy0x1g0XojaduR,Your Smiling Face,James Taylor,0vn7UBvSQECKJm2817Yf1P,0.146,0.682,164920,0.509,5.02e-06,1,0.0886,-11.887,1,0.0784,4,0.605,soft rock
0ofHAoxe9vBkTCp2UQIavz,Dreams - 2004 Remaster,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,0.0644,0.828,257800,0.492,0.00428,0,0.128,-9.744,1,0.0276,4,0.789,yacht rock
1I7zHEdDx8Ny5RxzYPqsU2,Reelin' In The Years,Steely Dan,6P7H3ai06vU1sGvdpBwDmE,0.133,0.523,277267,0.758,0.0,2,0.0952,-9.81,1,0.0403,4,0.766,yacht rock
0w4s0d8Qtu0K8dyMcB2tw1,Rock the Boat,Hues Corporation,6PpGPIrFf3LM7Q77eR4Bts,0.0641,0.622,188747,0.707,0.0,3,0.0638,-8.826,1,0.0717,4,0.725,disco
3Dy4REq8O09IlgiwuHQ3sk,Waterloo,ABBA,0LcJLqbBmaGUft1e9Mm8HV,0.395,0.445,168960,0.949,8.18e-06,2,0.0902,-4.682,1,0.0471,4,0.653,swedish pop
72ahyckBJfTigJCFCviVN7,Don't Bring Me Down,Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk,0.144,0.638,243373,0.867,0.000733,2,0.0846,-6.469,1,0.0331,4,0.805,symphonic rock
4dwrL3Z5U2RZ6MZiKE2PgL,Superstition,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,0.0182,0.648,244827,0.751,0.000401,8,0.0418,-8.582,1,0.0806,4,0.863,soul
19Shlms2uTnOjIUg50TXzd,Never Going Back Again - 2004 Remaster,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,0.858,0.654,134400,0.336,0.385,6,0.0786,-12.825,1,0.0379,4,0.947,yacht rock
1HOMkjp0nHMaTnfAkslCQj,My Sharona,The Knack,0Nn9YwJzcaeuU1jJL06e3r,0.0589,0.586,295400,0.7,0.00125,0,0.0318,-9.558,1,0.0363,4,0.897,power pop
3BqqF8suAIzW8655yJfcvh,Morning Has Broken,Yusuf / Cat Stevens,08F3Y3SctIlsOEmKd6dnH8,0.622,0.424,200000,0.321,0.0196,7,0.0903,-13.162,1,0.0312,3,0.405,soft rock
1VZ04sZSpTet7wVMyZphA8,Joy To The World,Three Dog Night,4FAEZeJcsYYBkNq2D3KGTV,0.0384,0.591,214960,0.726,2.49e-06,2,0.119,-13.545,1,0.0315,4,0.968,soft rock
2Xb6wJYGi0QXwURw5WWvI5,Right Down the Line,Gerry Rafferty,7tjbDPvrdvDshcpEMXKRVb,0.213,0.783,267773,0.322,0.00243,0,0.114,-15.091,1,0.0343,4,0.77,soft rock
6RANU8AS5ICU5PEHh8BYtH,Isn't She Lovely,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,0.182,0.481,394267,0.826,0.00352,1,0.324,-6.974,0,0.0851,4,0.819,soul
5IKLwqBQG6KU6MP2zP80Nu,We Are Family,Sister Sledge,6gkWznnJkdkwRPVcmnrays,0.3,0.784,216733,0.893,1.57e-05,7,0.272,-5.153,0,0.0923,4,0.819,soul
7iN1s7xHE4ifF5povM6A48,Let It Be - Remastered 2009,The Beatles,3WrFJ7ztbogyGnTHbHJFl2,0.631,0.443,243027,0.403,0.0,0,0.111,-8.339,1,0.0322,4,0.41,rock
01UYpHuzHi4eB9PAbDoPY2,Summer Breeze,Seals and Crofts,6jdObwsrIjSRnBbMw6lPBj,0.553,0.49,205480,0.581,0.0177,5,0.0764,-6.566,1,0.0388,4,0.318,yacht rock
2LawezPeJhN4AWuSB0GtAU,Have You Ever Seen The Rain,Creedence Clearwater Revival,3IYUhFvPQItj6xySrBmZkd,0.0664,0.741,160133,0.697,2.28e-05,0,0.133,-7.028,1,0.0277,4,0.774,swamp rock
6gTrbqZnyljwXdYQTyBkSx,You Make Me Feel Like Dancing - Remastered,Leo Sayer,04LIHk1SobiQwt2tlupoAV,0.0848,0.728,219467,0.718,0.0,8,0.0579,-5.281,0,0.0501,4,0.733,soft rock
5uRkew0DtfAQmv0oEYNwFF,I Saw the Light - 2015 Remaster,Todd Rundgren,0Lpr5wXzWLtDWm1SjNbpPb,0.214,0.504,180280,0.673,2.29e-06,0,0.171,-11.834,0,0.0336,4,0.581,zolo
7JFoeg0arawADjGcz9gBnq,I Don't Like Mondays,The Boomtown Rats,40oYPr305MsT2lsiXr9fX9,0.717,0.464,259093,0.46,0.0,11,0.151,-6.874,1,0.0393,4,0.476,punk
52dm9op3rbfAkc1LGXgipW,Wild Horses - 2009 Mix,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,0.687,0.432,341773,0.389,0.0107,7,0.0788,-6.517,1,0.0255,4,0.158,rock
2JWKzkQbYsNzx019WyGzaH,I Don't Want to Talk About It - 2008 Remaster,Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,0.872,0.472,288267,0.373,0.206,3,0.147,-12.98,1,0.0262,4,0.459,soft rock
0ywn1mAGr0E8N5p32JwuHB,I'd Really Love to See You Tonight - 2012 Remaster,England Dan & John Ford Coley,01W8kYNqFHyKicPfR0pLwO,0.195,0.578,158147,0.767,0.0,5,0.168,-4.654,1,0.0314,4,0.666,soft rock
6RMo3zv9VjmcGi4V5O3cOL,Please Mr. Postman,Carpenters,1eEfMU2AhEo7XnKgL7c304,0.157,0.669,172733,0.514,6.97e-06,9,0.095,-11.503,1,0.0293,4,0.966,soft rock
6AplSHtiSr0cqimR27ghdV,We Can Work It Out,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,0.0805,0.619,200440,0.574,0.0,8,0.0948,-9.775,1,0.0328,4,0.766,soul
61UuPxxYUvacEH6SHIK3sU,Brown Sugar - 2009 Mix,The Rolling Stones,22bE4uQ6baNwSHPVcDxLCe,0.219,0.633,228667,0.934,0.00021,0,0.0592,-3.594,1,0.0344,4,0.963,rock
28285KFbyCq8sJofn58qlD,Love Train,The O'Jays,38h03gA85YYPeDPd9ER9rT,0.186,0.744,178400,0.568,1.18e-05,0,0.163,-9.629,1,0.0494,4,0.687,urban contemporary
0LoQuiekvzqx7n8flgEKzF,Get It On,T. Rex,3dBVyJ7JuOMt4GE9607Qin,0.176,0.728,262613,0.878,0.856,11,0.61,-6.926,0,0.0564,4,0.911,rock
6HSXNV0b4M4cLJ7ljgVVeh,Knockin' On Heaven's Door,Bob Dylan,74ASZWbe4lXaubB36ztrGX,0.251,0.513,149880,0.396,0.177,7,0.11,-13.061,1,0.0299,4,0.229,singer-songwriter
0EA8k9iH93YEJFaBuRt7Tc,Stumblin' In - 2017 Remaster,Suzi Quatro,15jHZ1EZwmm2QDjKctvqJQ,0.126,0.761,239529,0.723,0.000292,7,0.345,-10.549,1,0.0313,4,0.923,glam rock
5Vrczz39CvlD3OGCa6utoA,Grease - 2007 Remaster,Frankie Valli,3CDKmzJu6uwEGnPLLZffpD,0.156,0.82,207307,0.464,0.0,11,0.101,-8.45,1,0.0481,4,0.872,soft rock
7pKfPomDEeI4TPT6EOYjn9,Imagine - Remastered 2010,John Lennon,4x1nvY2FN8jxqAFA0DA02H,0.907,0.547,187867,0.257,0.183,0,0.0935,-12.358,1,0.0252,4,0.169,rock
1Ehdm1PDlKrdfyBsjwEvd1,Top Of The World,Carpenters,1eEfMU2AhEo7XnKgL7c304,0.806,0.379,179173,0.343,0.0,10,0.0991,-12.993,1,0.0385,4,0.694,soft rock
55GxhCTq6SY3tFTVh7z1nR,Dancing In The Moonlight,King Harvest,5FHwr1FymaS5kutIEK6e2y,0.684,0.653,178046,0.719,0.0,10,0.408,-5.262,1,0.0363,4,0.682,soft rock
77bNe6jYY8yHdP7orXrz5I,I Will Always Love You,Dolly Parton,32vWCbZh0xZ4o9gkz4PsEU,0.96,0.446,176093,0.142,0.00114,9,0.101,-13.498,1,0.0335,4,0.156,country dawn
608xszaAxVh4m7NcKJiAbF,One of These Nights - 2013 Remaster,Eagles,0ECwFtbIWEVNwjlrfc6xoL,0.0603,0.655,291686,0.606,0.0789,7,0.0757,-10.385,1,0.0285,4,0.765,yacht rock
5EOoMWIB9iK4ZpcSex9Ec7,Old Time Rock & Roll,Bob Seger,485uL27bPomh29R4JmQehQ,0.206,0.714,194147,0.937,0.0,6,0.0731,-2.947,1,0.0399,4,0.964,soft rock
1Q1b8eVkUPGlpSArl8JAVw,Heart of Gold - 2009 Remaster,Neil Young,6v8FB84lnmJs434UJf2Mrm,0.189,0.541,187013,0.459,0.0274,4,0.099,-10.433,0,0.0297,4,0.803,singer-songwriter
3Ug96zKa29P3vICEEcYajZ,We Don't Talk Anymore - 2001 Remaster,Cliff Richard,2nvKpWcP8etYTq4JrRiUiy,0.0014,0.746,257160,0.703,0.00414,0,0.066,-7.853,1,0.0291,4,0.733,soft rock
4GhtDORJiSRYxj6M1bv0vX,Love Really Hurts Without You,Billy Ocean,5IDs1CK15HegSAhGEbSYXo,0.00221,0.518,179013,0.907,1.15e-05,5,0.0838,-3.732,1,0.0343,4,0.961,yacht rock
3c4OULLWwgRqBfA2dJtRuY,Love Is In The Air,John Paul Young,2wMcQIxzH2LYHJZNxo9FcN,0.0254,0.557,210293,0.791,0.000264,0,0.0605,-7.201,1,0.0389,4,0.895,classic uk pop
6mHOcVtsHLMuesJkswc0GZ,The Logical Song - Remastered 2010,Supertramp,3JsMj0DEzyWc0VDlHuy9Bx,0.512,0.625,251253,0.758,0.00022,5,0.153,-6.213,0,0.0463,4,0.695,soft rock
562JrM9b7jiu8LgzV62x3o,The Rose,Bette Midler,13y0kncDD4J9wxCyfKr10W,0.901,0.347,221373,0.228,0.0,0,0.38,-9.667,1,0.0296,4,0.184,soft rock
5p3JunprHCxClJjOmcLV8G,Walk On the Wild Side,Lou Reed,42TFhl7WlMRXiNqzSrnzPL,0.683,0.575,254173,0.318,0.000202,0,0.0934,-16.729,1,0.109,4,0.385,singer-songwriter
34D6mvDTAPypm92EPs8Rxa,Reminiscing - Remastered,Little River Band,6clbbhnIqpHnqxwtOWcilg,0.652,0.54,253080,0.465,0.00544,7,0.132,-11.259,1,0.0302,4,0.341,yacht rock
3D9iV6cYkYJRAPFO6DRKIE,Jealous Guy - Remastered 2010,John Lennon,4x1nvY2FN8jxqAFA0DA02H,0.877,0.489,257787,0.389,0.32,4,0.105,-11.653,0,0.0284,4,0.254,rock
1B5Tp2Ml9nLlmTSJx8xVfI,Always On My Mind,Elvis Presley,43ZHCT0cAZBISjO8DG9PnE,0.746,0.358,218440,0.387,0.0121,7,0.119,-14.342,1,0.0324,4,0.495,rockabilly
5E3P9e1hvjyIOlFyqNB5eD,Rich Girl,Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,0.5,0.598,144333,0.643,0.0,5,0.0435,-6.303,1,0.134,4,0.823,yacht rock
0lIoY4ZQsdn5QzhraM9o9u,Because the Night,Patti Smith,0vYkHhJ48Bs3jWcvZXvOrP,0.0542,0.466,204800,0.763,0.0,11,0.119,-7.748,0,0.0391,4,0.473,rock
7MRyJPksH3G2cXHN8UKYzP,American Girl,Tom Petty and the Heartbreakers,4tX2TplrkIP4v05BNC903e,0.448,0.55,214733,0.824,0.000127,2,0.366,-5.988,1,0.0334,4,0.777,soft rock
6OuRbvP4PgbuzBIapVzmFJ,Sailing,Rod Stewart,2y8Jo9CKhJvtfeKOsYzRdT,0.372,0.43,277960,0.374,0.379,11,0.316,-9.949,1,0.0292,4,0.191,soft rock
4uCbetXW9LStYPUjCpBVp9,Son of a Preacher Man,Aretha Franklin,7nwUJBm0HE4ZxD3f5cy5ok,0.545,0.474,199267,0.473,1.25e-06,2,0.0356,-11.454,1,0.0601,4,0.561,southern soul
3D15FZXmjfna7aFfKmEajd,Are You Ready For Love? - Remastered,Elton John,3PhoLpVuITZKcymswpck5b,0.254,0.803,212440,0.748,0.00212,2,0.113,-5.221,1,0.0314,4,0.752,soft rock
0UOxp1BpnD8uPQMKU4wKjz,I Shot The Sheriff,Eric Clapton,6PAt558ZEZl0DmdXlnjMgD,0.0853,0.73,263747,0.639,0.00221,7,0.102,-11.025,0,0.0524,4,0.658,soft rock
2IcqY68BxP1ONPi3ME6aje,"Evergreen (Love Theme from, ""A Star Is Born"")",Barbra Streisand,7jmTilWYlKOuavFfmQAcu6,0.932,0.335,184800,0.303,0.0271,9,0.0907,-10.943,1,0.0315,4,0.186,soft rock
2M2WJ7gBlcKNxdhyfPp9zY,Best of My Love,The Emotions,64CuUOOirKmdAYLQSfaOyr,0.447,0.784,220560,0.713,0.14,0,0.0904,-6.865,1,0.0339,4,0.97,urban contemporary
2BstRQGodshjGpeDGQiNgo,Do It Again,Steely Dan,6P7H3ai06vU1sGvdpBwDmE,0.218,0.682,356733,0.537,3.07e-05,2,0.0556,-10.254,0,0.0323,4,0.963,yacht rock
54eZmuggBFJbV7k248bTTt,A Horse with No Name,America,35U9lQaRWSQISxQAB94Meo,0.686,0.654,252240,0.506,0.0155,11,0.155,-17.18,0,0.0535,4,0.831,soft rock
74MfBIVOVHzQiJqfJ1dgTo,I Wish,Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,0.0845,0.826,252373,0.718,5.44e-06,10,0.0652,-10.388,0,0.0555,4,0.884,soul
63xdwScd1Ai1GigAwQxE8y,Let's Stay Together,Al Green,3dkbV4qihUeMsqN4vBGg93,0.57,0.756,199396,0.397,0.0115,7,0.0542,-10.701,0,0.0522,4,0.507,southern soul
2W2ieVidLIx9TDvxu0ZT6F,The Best - Edit,Tina Turner,1zuJe6b1roixEKMOtyrEak,0.0341,0.68,253593,0.701,0.00479,0,0.114,-10.46,1,0.0275,4,0.824,soft rock
7FwBtcecmlpc1sLySPXeGE,Dancing In the Dark,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,0.0115,0.527,241307,0.942,0.0,1,0.188,-5.64,0,0.0366,4,0.495,singer-songwriter
7gozgbG5EBTukCFWToTRA5,I Still Haven't Found What I'm Looking For - Remastered 2007,U2,51Blml2LZPmy7TTiAg47vQ,0.0139,0.565,277480,0.764,0.00488,1,0.079,-9.43,1,0.0351,4,0.686,rock
4kOfxxnW1ukZdsNbCKY9br,What's Love Got to Do with It,Tina Turner,1zuJe6b1roixEKMOtyrEak,0.219,0.851,226880,0.406,6.41e-06,1,0.0853,-11.631,1,0.0661,4,0.792,soft rock
0nd1Vs5BIoIU4TJlzR8KVB,Faith - Remastered,George Michael,19ra5tSw0tWufvUp8GotLo,0.0094,0.887,193200,0.48,3.58e-05,11,0.0662,-11.994,1,0.117,4,0.607,soft rock
4YwbSZaYeYja8Umyt222Qf,You Can't Hurry Love - 2016 Remaster,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,0.0261,0.62,175747,0.936,0.0,7,0.0679,-4.593,1,0.0308,4,0.763,soft rock
6apPqjW8ezpKEicAkkBlvO,Islands in the Stream,Dolly Parton,32vWCbZh0xZ4o9gkz4PsEU,0.68,0.611,250053,0.524,0.0,8,0.0753,-8.256,1,0.035,4,0.73,country dawn
0A4PZuepTcIQVvA5m7R0M1,Don't You (Forget About Me) - Remastered,Simple Minds,6hN9F0iuULZYWXppob22Aj,0.00398,0.602,263973,0.784,0.0852,11,0.0931,-7.976,0,0.0313,4,0.918,synthpop
2tUBqZG2AbRi7Q0BIrVrEj,I Wanna Dance with Somebody (Who Loves Me),Whitney Houston,6XpaIBNiVzIetEPCWDvAFP,0.207,0.709,291293,0.824,0.000307,1,0.0888,-8.824,1,0.0453,4,0.867,urban contemporary
31H6au3jhblhr6MMJiXnCq,"Hungry Eyes - From ""Dirty Dancing"" Soundtrack",Eric Carmen,2ekjTXgjxbWwBX5lTAj4DU,0.011,0.712,251067,0.549,0.0,5,0.118,-9.484,1,0.0254,4,0.552,yacht rock
5ChkMS8OtdzJeqyybCc9R5,Billie Jean,Michael Jackson,3fMbdgg4jU18AjLCKBhRSm,0.0236,0.92,293827,0.654,0.0158,11,0.0359,-3.051,0,0.0401,4,0.847,soul
0lzpfrTARexLFXEACKSXTh,I'm Still Standing,Elton John,3PhoLpVuITZKcymswpck5b,0.455,0.489,181787,0.927,0.00165,10,0.305,-6.298,0,0.17,4,0.79,soft rock
6xdLJrVj4vIXwhuG8TMopk,Crazy Little Thing Called Love - Remastered 2011,Queen,1dfeR4HaWDbWqFHLkxsg1d,0.713,0.599,163373,0.761,4.74e-06,0,0.349,-6.887,1,0.0421,4,0.712,rock
6pPWRBubXOBAHnjl5ZIujB,The Best,Tina Turner,1zuJe6b1roixEKMOtyrEak,0.108,0.662,329800,0.737,0.0191,0,0.119,-9.54,1,0.0296,4,0.744,soft rock
4NH4xiPQ7TqNGqj6pZV4ki,Karma Chameleon,Culture Club,6kz53iCdBSqhQCZ21CoLcc,0.231,0.668,242200,0.473,0.0,10,0.115,-15.402,1,0.0336,4,0.962,synthpop
1KsI8NEeAna8ZIdojI3FiT,Hungry Heart,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,0.0857,0.641,199453,0.894,0.009,8,0.157,-7.41,1,0.0273,4,0.972,singer-songwriter
2olVm1lHicpveMAo4AUDRB,The Power Of Love,Huey Lewis & The News,7A9yZMTrFZcgEWAX2kBfK6,0.0964,0.768,234333,0.829,2.92e-05,5,0.097,-5.109,1,0.0313,4,0.962,soft rock
0f6pHbsLzpWxl5CfhOUjBA,I Knew You Were Waiting (For Me),George Michael,19ra5tSw0tWufvUp8GotLo,0.23,0.71,241000,0.639,0.0,4,0.172,-12.839,1,0.045,4,0.733,soft rock
2vEQ9zBiwbAVXzS2SOxodY,Nothing's Gonna Stop Us Now,Starship,0kObWap02DEg9EAJ3PBxzf,0.0298,0.643,270333,0.801,0.0,6,0.0719,-4.921,1,0.0228,4,0.534,soft rock
1Jj6MF0xDOMA3Ut2Z368Bx,Time After Time,Cyndi Lauper,2BTZIqw0ntH9MvilQ3ewNY,0.576,0.724,243067,0.436,1.19e-06,0,0.0908,-9.321,1,0.0282,4,0.324,soft rock
5zA8vzDGqPl2AzZkEYQGKh,Uptown Girl,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,0.0747,0.701,197707,0.943,0.0,4,0.601,-2.986,1,0.0456,4,0.791,soft rock
1UvTPXlImVd4jcucK4qJwb,"(I've Had) The Time of My Life - From ""Dirty Dancing"" Soundtrack",Bill Medley,1XE70WwxhnrXNAJYQQ9ygx,0.0874,0.7,289067,0.781,0.00342,6,0.059,-8.255,0,0.0507,4,0.385,soft rock
3OeUlriM0EZHdWleJtjoVr,Got My Mind Set On You - Remastered 2004,George Harrison,7FIoB5PHdrMZVC3q2HE5MS,0.465,0.767,234653,0.854,2.03e-06,4,0.485,-6.947,1,0.0426,4,0.963,soft rock
2cFl7utlqyZjCXN1G5nRvA,Stuck With You,Huey Lewis & The News,7A9yZMTrFZcgEWAX2kBfK6,0.0873,0.704,269573,0.544,1.66e-05,4,0.041,-11.402,0,0.026,4,0.628,soft rock
23l1kVpqMVREiwU1YAlcr4,I Guess That's Why They Call It The Blues,Elton John,3PhoLpVuITZKcymswpck5b,0.217,0.673,285333,0.663,0.017,0,0.177,-7.29,1,0.0269,3,0.671,soft rock
6i8ecOsx4J2Px1maiqzqoG,Everywhere,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,0.218,0.69,222733,0.54,0.00657,4,0.115,-10.516,1,0.0317,4,0.764,yacht rock
05wIrZSwuaVWhcv5FfqeH0,Walking On Sunshine,Katrina & The Waves,2TzHIUhVpeeDxyJPpQfnV3,0.0116,0.596,238733,0.869,0.173,10,0.0678,-11.97,1,0.037,4,0.944,new wave pop
798fUF6UnRn27xiVuKyJCi,Manic Monday,The Bangles,51l0uqRxGaczYr4271pVIC,0.335,0.685,184173,0.571,2.38e-06,2,0.214,-11.623,1,0.0299,4,0.869,soft rock
1kIu9zpYtWjgrLlsactlna,Jump (Original Mix),The Pointer Sisters,2kreKea2n96dXjcyAU9j5N,0.0867,0.846,262560,0.826,0.0,10,0.12,-7.909,0,0.098,4,0.813,soft rock
4tyl9OMKMG8F2L0RUYQMH3,Walk Of Life,Dire Straits,0WwSkZ7LtFUFjGjMZBMt6T,0.405,0.461,249960,0.918,0.00033,4,0.126,-8.507,1,0.0959,4,0.802,soft rock
0SNGe4xksgp7CGnY5kMXOJ,Every Breath You Take,The Police,5NGO30tJxFlKixkPSgXcFE,0.559,0.822,251573,0.478,0.0073,1,0.0813,-8.746,1,0.0343,4,0.722,soft rock
3G0ENKW9vzV0SuYKaWFflI,Nikita,Elton John,3PhoLpVuITZKcymswpck5b,0.123,0.632,343240,0.656,0.000264,7,0.0735,-9.29,1,0.0277,4,0.752,soft rock
77NNZQSqzLNqh2A9JhLRkg,Don't Stop Believin',Journey,0rvjqX7ttXeg3mTy8Xscbt,0.25,0.491,248907,0.802,0.0,4,0.387,-7.106,1,0.0392,4,0.472,soft rock
4m2GdLuOhDt6rFbgOFMHIL,Purple Rain,Prince,5a2EaR3hamoenG9rDuVn8j,0.0416,0.383,522307,0.57,0.00683,10,0.746,-7.019,1,0.0318,4,0.183,synth funk
4CoSCPlKNrWli7E5kFtbcl,Little Lies - 2017 Remaster,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,0.216,0.64,221053,0.649,8.3e-05,2,0.0551,-10.345,1,0.0264,4,0.865,yacht rock
5izGeTxueiFX1UPFGohY9w,Addicted To Love,Robert Palmer,530Sdm7eqqzWBdDmILMgnu,0.382,0.702,363640,0.578,5.89e-06,2,0.0425,-13.415,1,0.031,4,0.975,yacht rock
6V50MyHPGhEmwYu0Wdyf0t,The Way It Is,Bruce Hornsby,2iM28IgKg89v1o7BTQAVPo,0.607,0.582,297853,0.689,0.0571,7,0.145,-12.203,1,0.0277,4,0.531,soft rock
0snPJPxkk0MbTc0xeUvAPt,Dancing On The Ceiling,Lionel Richie,3gMaNLQm7D9MornNILzdSl,0.12,0.698,270720,0.774,2.26e-06,0,0.394,-8.642,1,0.048,4,0.731,soft rock
6Wiamk8BAAP50gAAJopsy2,Don't Get Me Wrong - 2007 Remaster,Pretenders,0GByy3DcfbQwDvXGCWmzv9,0.139,0.46,227463,0.932,0.00504,0,0.114,-6.264,1,0.0468,4,0.849,soft rock
63CHa6rmamv9OsehkRD8oz,Against All Odds (Take a Look at Me Now) - 2016 Remaster,Phil Collins,4lxfqrEsLX6N1N4OCSkILp,0.198,0.58,206360,0.498,0.0,1,0.132,-6.901,1,0.0277,4,0.111,soft rock
